MACsrc,ip_src,ip_dst,op,entropia_src,entropia_dst,cant_pkt_arp,cant_pkt_total
00:27:0e:38:3c:85,10.2.6.18,10.2.6.205,1,4.87709453152,3.85041857253,1000,2360
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,4.87688041428,3.85232347676,1001,2365
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.201,1,4.8757545745,3.8598667085,1002,2373
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.161,1,4.87461323621,3.862111798,1003,2375
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,4.87515280954,3.8638561248,1004,2376
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,4.87491131265,3.86567021591,1005,2378
94:ce:2c:0b:b4:c2,10.2.200.74,10.2.200.74,1,4.88141377888,3.87317590391,1006,2385
94:ce:2c:0b:b4:c2,10.2.200.74,10.2.203.254,1,4.88591865739,3.87039495122,1007,2386
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,4.88563655509,3.87212983234,1008,2387
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,4.88539130772,3.8737945804,1009,2389
00:27:10:b6:65:e0,10.2.201.6,10.2.203.254,1,4.8918633165,3.87102254457,1010,2395
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,4.89233253564,3.87268792173,1011,2404
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,4.89280223754,3.87567503898,1012,2410
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,4.89321543696,3.87865766595,1013,2411
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,4.89357449024,3.88163581455,1014,2412
00:50:fc:98:0f:ee,10.2.6.15,10.2.6.205,1,4.89539293133,3.88136115603,1015,2413
00:1c:c0:f2:5f:ec,10.2.6.20,10.2.6.250,1,4.90182529017,3.88433358058,1016,2419
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.20,1,4.90379278198,3.89175516947,1017,2420
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,4.9045094925,3.89353691185,1018,2421
80:6c:1b:99:72:68,10.2.203.31,10.2.203.254,1,4.91091814387,3.89077960168,1019,2424
00:11:d8:4e:be:3f,10.2.0.204,10.2.0.9,1,4.9173156173,3.89817721094,1020,2452
9c:b7:0d:da:01:ac,10.2.202.141,10.2.200.217,1,4.91910845168,3.9023833478,1021,2463
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,4.92011940248,3.90447742223,1022,2472
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,4.91982884641,3.90604308529,1023,2484
6c:f0:49:19:dd:f9,10.2.2.250,10.2.2.14,1,4.92238941965,3.91144928381,1024,2498
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,4.922066451,3.91283164677,1025,2501
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,4.92174548376,3.91421268692,1026,2503
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.48,1,4.92060078542,3.91886420854,1027,2505
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,4.92100155288,3.92041510744,1028,2509
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,4.92251974268,3.92290568446,1029,2513
00:27:0e:38:3b:1a,10.2.6.17,10.2.6.205,1,4.92446011001,3.92259884112,1030,2514
80:cf:41:b1:61:68,10.2.200.149,10.2.203.254,1,4.93079120958,3.91985891693,1031,2524
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,4.93171238222,3.92184195557,1032,2528
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,4.93205350398,3.92332850355,1033,2534
0c:41:3e:2e:7a:88,10.2.200.191,10.2.203.254,1,4.9352245404,3.92059698444,1034,2540
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,4.93551266901,3.92202646386,1035,2546
0c:41:3e:2e:7a:88,10.2.200.191,10.2.203.254,1,4.93832507604,3.91930128384,1036,2548
e0:75:7d:65:ff:7c,10.2.200.161,10.2.203.254,1,4.94461425088,3.91657982816,1037,2563
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,4.94517547147,3.91813144801,1038,2564
e0:75:7d:65:ff:7c,10.2.200.161,10.2.203.254,1,4.94952369574,3.91541617059,1039,2589
e4:90:7e:23:b9:ff,10.2.202.67,10.2.203.254,1,4.9557879701,3.91270459567,1040,2591
e0:75:7d:65:ff:7c,10.2.200.161,10.2.203.254,1,4.95939515623,3.90999671713,1041,2593
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,4.96021643667,3.91190205654,1042,2594
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,4.95985469501,3.91339721433,1043,2595
e4:90:7e:23:b9:ff,10.2.202.67,10.2.203.254,1,4.96417467124,3.91069760045,1044,2603
e0:75:7d:65:ff:7c,10.2.200.161,10.2.203.254,1,4.96729620673,3.90800165244,1045,2610
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,4.96778205864,3.90950021424,1046,2611
e4:90:7e:23:b9:ff,10.2.202.67,10.2.203.254,1,4.97136504052,3.90681038354,1047,2625
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,4.97096968399,3.90825247744,1048,2639
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,4.97164245088,3.90993832079,1049,2642
00:27:0e:38:3c:9d,10.2.6.5,10.2.6.249,1,4.97521545229,3.91192058251,1050,2645
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,4.97564079507,3.91335762355,1051,2649
e4:90:7e:23:b9:ff,10.2.202.67,10.2.203.254,1,4.97873982057,3.91068065406,1052,2652
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,4.97947640228,3.91250367981,1053,2654
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,4.98374983035,3.90983241909,1054,2656
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,4.98434931736,3.91144983731,1055,2657
00:27:0e:38:35:98,10.2.6.14,10.2.6.250,1,4.98789777289,3.91418184495,1056,2660
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.14,1,4.98961008919,3.92134702016,1057,2661
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,4.98997350972,3.92272014113,1058,2663
94:ce:2c:0b:b4:c2,10.2.200.74,10.2.200.74,1,4.99351046867,3.92797772414,1059,2665
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,4.99404247151,3.92951494655,1060,2666
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,4.9943522279,3.93082802766,1061,2669
00:27:0e:38:37:82,10.2.6.19,10.2.6.249,1,4.99592074444,3.93270370929,1062,2670
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,4.99657918036,3.93443023729,1063,2674
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,4.99790864822,3.93675796543,1064,2678
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,4.99754727714,3.93834770019,1065,2680
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,4.99802128048,3.93981532415,1066,2681
84:63:d6:a1:b9:fc,0.0.0.0,169.254.139.211,1,4.99905848844,3.9421352694,1067,2693
c0:65:99:a5:26:91,10.2.200.233,10.2.203.254,1,5.00256857211,3.93948637334,1068,2697
84:63:d6:a1:b9:fc,0.0.0.0,169.254.139.211,1,5.00351771084,3.94170089835,1069,2702
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.249,1,5.00521111468,3.94573697532,1070,2705
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.00482190351,3.94725574069,1071,2706
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.101,1,5.00368802271,3.95430877743,1072,2711
00:27:0e:33:8a:00,10.2.6.9,10.2.6.205,1,5.00538029947,3.95402416309,1073,2713
84:63:d6:a1:b9:fc,0.0.0.0,169.254.139.211,1,5.00624960994,3.95612508234,1074,2714
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.00583606064,3.95757517038,1075,2731
84:63:d6:a1:b9:fc,169.254.139.211,169.254.139.211,1,5.00886815937,3.95958192741,1076,2732
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.00928473756,3.96097277322,1077,2735
00:1c:c0:f2:5f:ec,10.2.6.20,10.2.6.249,1,5.01346551901,3.96273828495,1078,2740
5c:f8:a1:d5:49:8c,10.2.200.185,10.2.203.254,1,5.01949335954,3.96010829946,1079,2742
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.01904662168,3.96139367384,1080,2744
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.01863096125,3.96267790584,1081,2746
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.01815994274,3.96406564179,1082,2748
00:27:0e:38:37:82,10.2.6.19,10.2.6.205,1,5.01958088841,3.96377151938,1083,2749
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.01908459248,3.9650043899,1084,2752
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.01864643458,3.96623621449,1085,2754
00:27:0e:33:89:00,10.2.6.11,10.2.6.205,1,5.02046859623,3.96592931254,1086,2756
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.25,1,5.0220079081,3.97288629335,1087,2758
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.02148902909,3.97421127539,1088,2759
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.25,1,5.02290641151,3.97931376336,1089,2761
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.25,1,5.02421198282,3.98371554704,1090,2772
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.25,1,5.02541455339,3.98766113916,1091,2778
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.25,1,5.02652168418,3.99126689904,1092,2785
10:78:d2:6e:fc:78,10.2.201.39,10.2.203.254,1,5.03064756787,3.9886588566,1093,2788
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.39,2,5.02952277709,3.99373086175,1094,2789
6c:f0:49:19:dd:f9,10.2.0.250,10.2.1.11,1,5.03250370491,4.00062129131,1095,2794
e0:69:95:eb:35:34,10.2.1.11,10.2.1.254,1,5.03430866845,4.00249408252,1096,2798
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.25,1,5.03532091581,4.00581108934,1097,2799
e0:69:95:eb:35:34,10.2.1.11,10.2.1.249,1,5.03697612834,4.01016628207,1098,2802
e0:69:95:eb:35:34,10.2.1.11,10.2.1.250,1,5.03849803113,4.01451474464,1099,2805
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.03870832005,4.01580182119,1100,2808
00:11:85:fe:47:cf,10.2.1.249,10.2.1.6,1,5.04085747595,4.02264181811,1101,2809
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.04676227749,4.02003470581,1102,2813
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,5.04733677062,4.02160235698,1103,2822
e8:15:0e:18:d9:84,0.0.0.0,169.254.206.96,1,5.0481078362,4.02515246846,1104,2825
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.121,1,5.04697498224,4.03015402523,1105,2830
00:0a:eb:4a:71:31,10.2.1.31,10.2.1.254,1,5.04797820309,4.031918259,1106,2836
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.04814192081,4.03313960912,1107,2837
e8:15:0e:18:d9:84,0.0.0.0,169.254.206.96,1,5.0488456256,4.03640902413,1108,2839
00:0a:eb:4a:71:31,10.2.1.31,10.2.1.254,1,5.04976661218,4.03809406137,1109,2844
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.05094802638,4.04018689228,1110,2845
e8:15:0e:18:d9:84,0.0.0.0,169.254.206.96,1,5.05158586316,4.04322720941,1111,2850
00:0a:eb:4a:71:31,10.2.1.31,10.2.1.254,1,5.05242904629,4.04483676055,1112,2857
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,5.05294605095,4.04631799875,1113,2859
e8:15:0e:18:d9:84,169.254.206.96,169.254.206.96,1,5.05699509474,4.04916247568,1114,2860
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.05711573424,4.05032098524,1115,2870
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.7,1,5.05861626041,4.05526350209,1116,2873
00:27:0e:38:36:c6,10.2.6.7,10.2.6.250,1,5.06121178932,4.0576607556,1117,2874
6c:f0:49:19:dd:f9,10.2.1.250,10.2.1.10,1,5.06298121446,4.0625901772,1118,2875
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.06633436532,4.06000412433,1119,2881
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.06641033413,4.06110753383,1120,2884
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.06666210606,4.06362453513,1121,2885
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.06686864416,4.06613819683,1122,2886
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.06703165135,4.06864852683,1123,2887
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.06993586421,4.06607173536,1124,2890
48:86:e8:5f:71:f4,10.2.202.14,10.2.203.254,1,5.07572059938,4.06349809584,1125,2897
00:50:fc:98:0f:ee,10.2.6.15,10.2.6.249,1,5.07720271118,4.06508566963,1126,2898
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.07723653366,4.06614154533,1127,2899
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.0798027834,4.06357553834,1128,2901
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.08556282141,4.07023568905,1129,2905
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.089543884,4.07511527123,1130,2908
14:30:c6:90:7c:31,10.2.200.44,10.2.203.254,1,5.09528738213,4.07254897972,1131,2911
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.09858821339,4.07675329013,1132,2912
00:16:3e:d5:96:57,10.2.0.9,10.2.0.68,1,5.10431584103,4.08338280208,1133,2913
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.10717283867,4.08714009341,1134,2914
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.10970475283,4.09057071484,1135,2915
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.175,1,5.10856786867,4.0954133524,1136,2917
00:27:0e:38:3b:5c,10.2.6.2,10.2.6.205,1,5.11014619159,4.09505044184,1137,2921
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.11241689906,4.09821314909,1138,2925
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.117,1,5.11126833236,4.10237690056,1139,2927
cc:78:5f:4a:cf:68,10.2.200.133,169.254.255.255,1,5.11332438711,4.1053179478,1140,2928
00:27:0e:38:3c:d6,10.2.6.3,10.2.6.205,1,5.11445284353,4.10493786407,1141,2932
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.11468137421,4.10605038335,1142,2938
6c:f0:49:19:dd:f9,10.2.2.250,10.2.2.18,1,5.11673236513,4.11085757763,1143,2939
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.250,1,5.11817531655,4.11499760434,1144,2940
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.11835829505,4.11605672059,1145,2947
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.11889692394,4.1175299283,1146,2951
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.185,1,5.11903776936,4.12405842499,1147,2954
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.159,1,5.11788700912,4.13057664364,1148,2955
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.11798881536,4.13157958923,1149,2957
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.12189446487,4.12902500798,1150,2958
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.12221924147,4.13021239923,1151,2959
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.12168876534,4.13125950883,1152,2961
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.12123692949,4.13230588826,1153,2962
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.1217211851,4.13370394862,1154,2964
cc:78:5f:4a:cf:68,10.2.200.133,10.2.203.254,1,5.12357877014,4.13116152502,1155,2966
cc:78:5f:4a:cf:68,10.2.200.133,10.2.200.133,1,5.12527781232,4.13763716084,1156,2969
00:27:0e:38:3b:bb,10.2.6.16,10.2.6.205,1,5.12671126079,4.13723791607,1157,2970
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.12993914741,4.13469978852,1158,2971
cc:78:5f:4a:cf:68,10.2.200.133,10.2.203.254,1,5.1314929371,4.13216465085,1159,2974
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.13155377743,4.13312710749,1160,2976
60:be:b5:42:9e:51,10.2.200.151,10.2.203.254,1,5.13542257332,4.13059737918,1161,2979
cc:78:5f:4a:cf:68,10.2.200.133,10.2.203.254,1,5.13684647952,4.12807062551,1162,2980
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.13629591255,4.12907868257,1163,2981
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.13582174782,4.13008607329,1164,2983
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.13860909174,4.12756702185,1165,2985
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.1388837824,4.12870881549,1166,2988
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.255,1,5.13774015866,4.13277656979,1167,2989
cc:78:5f:4a:cf:68,10.2.200.133,10.2.203.254,1,5.1390486856,4.13026243633,1168,2992
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.13915195385,4.13254507766,1169,2994
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.13921631693,4.13482487186,1170,2995
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.13924311622,4.13710182531,1171,2996
00:27:0e:38:3c:e6,10.2.6.21,10.2.6.249,1,5.14170723963,4.13855202192,1172,2997
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.14416821107,4.13604652595,1173,2998
cc:78:5f:4a:cf:68,10.2.200.133,10.2.203.254,1,5.14536834956,4.13354394107,1174,2999
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.14559914308,4.13463586175,1175,3001
00:27:0e:38:3c:e6,10.2.6.21,10.2.6.254,1,5.1478066432,4.13749760368,1176,3002
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.14882175275,4.13937108964,1177,3003
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.37,1,5.14967787863,4.14404412466,1178,3004
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.15187942115,4.14154818226,1179,3005
88:32:9b:51:83:05,10.2.203.37,10.2.202.141,1,5.15568855274,4.14621352676,1180,3010
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.172,1,5.15454428747,4.15087200585,1181,3011
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.15653485022,4.14837734563,1182,3012
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.177,1,5.15537952079,4.15471880136,1183,3014
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.208,1,5.1542130041,4.16105057516,1184,3015
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.15640575511,4.15855435983,1185,3016
e4:90:7e:23:b9:ff,10.2.202.67,10.2.203.254,1,5.15884077089,4.15606101847,1186,3017
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.15902681939,4.15709186879,1187,3019
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.1,1,5.15847165207,4.16340442344,1188,3020
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.16028042751,4.16091400915,1189,3022
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.172,1,5.15910786938,4.1648997512,1190,3023
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.1591380399,4.1658025495,1191,3026
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.16111825026,4.16331710136,1192,3028
e4:90:7e:23:b9:ff,10.2.202.67,10.2.203.254,1,5.16329864906,4.16083449989,1193,3029
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.1,1,5.16272598421,4.16544324642,1194,3031
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.16,1,5.16213293068,4.17171893085,1195,3034
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.16393514216,4.16923623831,1196,3037
00:11:85:fe:47:cf,10.2.2.249,10.2.2.3,1,5.16610993749,4.17382944085,1197,3041
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.16625778891,4.17480557315,1198,3042
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.16,1,5.16564591235,4.17938847858,1199,3043
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.18,1,5.16501458848,4.18563141522,1200,3044
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.159,1,5.16384623476,4.19019967773,1201,3046
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.16549360971,4.18771770359,1202,3048
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.16591908564,4.18900811846,1203,3049
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.20,1,5.16527259845,4.1952263139,1204,3050
00:27:0e:38:3c:85,10.2.6.18,10.2.6.205,1,5.16619790967,4.19483071196,1205,3051
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.16836356348,4.1944237557,1206,3053
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.16987225254,4.19195123307,1207,3054
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.21,1,5.16920800422,4.19815036489,1208,3056
00:27:0e:38:3c:d6,10.2.6.3,10.2.6.249,1,5.17021056727,4.19948594525,1209,3057
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.17159751986,4.19701604613,1210,3059
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.1,1,5.17113547008,4.2031985947,1211,3062
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.17241297504,4.20072939878,1212,3063
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.17278951777,4.20195657075,1213,3066
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.1,1,5.17230680024,4.20647526665,1214,3067
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.2,1,5.1718025715,4.212633593,1215,3068
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.17298025265,4.21016640698,1216,3070
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.17245545117,4.21128885667,1217,3071
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,5.17288465526,4.2125587112,1218,3072
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.196,1,5.1717314129,4.21869573074,1219,3074
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.17206584708,4.21985865581,1220,3075
00:27:0e:38:35:98,10.2.6.14,10.2.6.205,1,5.17475116505,4.21943810733,1221,3077
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.2,1,5.17420962737,4.22392067283,1222,3078
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.4,1,5.17364809425,4.2300321962,1223,3079
00:27:0e:38:3b:1a,10.2.6.17,10.2.6.249,1,5.17514800386,4.23128630715,1224,3080
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.17516171275,4.23333004883,1225,3081
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.17514174462,4.23537141711,1226,3082
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.17508916949,4.23741041703,1227,3083
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.1761737465,4.23495646761,1228,3084
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.17559775952,4.23601414929,1229,3086
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.5,1,5.17500271731,4.24208775651,1230,3089
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,5.17538892081,4.24328065753,1231,3090
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.17638982744,4.24083149415,1232,3091
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.9,1,5.17577791356,4.24688926822,1233,3094
94:ce:2c:0c:d0:c8,10.2.200.118,10.2.203.254,1,5.17670078068,4.2444408287,1234,3095
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.17607135813,4.24544810808,1235,3096
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,5.17641316639,4.24658954939,1236,3098
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.9,1,5.17576711347,4.25101004412,1237,3103
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.10,1,5.17510362303,4.25703984845,1238,3104
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.17672803346,4.25459560214,1239,3105
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.17604764303,4.25555377223,1240,3106
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.17754111398,4.25311434077,1241,3111
00:27:0e:33:89:00,10.2.6.11,10.2.6.250,1,5.17903311599,4.2551285493,1242,3112
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.11,1,5.1803017321,4.2611354653,1243,3113
6c:f0:49:19:dd:f9,10.2.0.250,10.2.0.249,1,5.18265940379,4.26552593985,1244,3114
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.249,1,5.18382825502,4.26669971057,1245,3115
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.10,1,5.18313235785,4.27108053288,1246,3117
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.15,1,5.18242014052,4.27705910676,1247,3118
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.18169192827,4.27796070211,1248,3122
5c:f9:38:e8:91:65,10.2.200.14,10.2.200.14,1,5.18693370824,4.28392604591,1249,3123
5c:f9:38:e8:91:65,10.2.200.14,10.2.203.254,1,5.19056802542,4.28148764621,1250,3124
5c:f9:38:e8:91:65,10.2.200.14,169.254.255.255,1,5.19359402768,4.28396644809,1251,3125
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.1949551113,4.2815315842,1252,3127
5c:f9:38:e8:91:65,10.2.200.14,10.2.203.254,1,5.19758338127,4.27909936215,1253,3129
5c:f9:38:e8:91:65,10.2.200.14,10.2.203.254,1,5.19991768544,4.27666977892,1254,3131
5c:f9:38:e8:91:65,10.2.200.14,169.254.255.255,1,5.20201771695,4.27900411913,1255,3132
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.20203841196,4.2798674706,1256,3133
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.16,1,5.20129039885,4.28580066271,1257,3134
5c:f9:38:e8:91:65,10.2.200.14,169.254.255.255,1,5.20319503942,4.28799722956,1258,3137
